PERIODO_DIAGNOSTICO,ESTABLECIMIENTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE,DIAGNOSTICOS_CIE,CATEGORIA_DIAGNOSTICO,TOTAL_PACIENTES,GRUPOS_POR_EDAD,SEXO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"OSTEOPOROSIS NO ESPECIFICADA, SIN FRACTURA PATOLÓGICA",OSTEOPOROSIS SIN FRACTURA PATOLÓGICA,2,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"OSTEOPOROSIS NO ESPECIFICADA, SIN FRACTURA PATOLÓGICA",OSTEOPOROSIS SIN FRACTURA PATOLÓGICA,1,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"OSTEOPOROSIS NO ESPECIFICADA, SIN FRACTURA PATOLÓGICA",OSTEOPOROSIS SIN FRACTURA PATOLÓGICA,1,DE 15 A 19 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"OSTEOPOROSIS NO ESPECIFICADA, SIN FRACTURA PATOLÓGICA",OSTEOPOROSIS SIN FRACTURA PATOLÓGICA,1,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,CONSOLIDACIÓN DEFECTUOSA DE FRACTURA,TRASTORNOS DE LA CONTINUIDAD DEL HUESO,1,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,FALTA DE CONSOLIDACIÓN DE FRACTURA [SEUDOARTROSIS],TRASTORNOS DE LA CONTINUIDAD DEL HUESO,1,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,FALTA DE CONSOLIDACIÓN DE FRACTURA [SEUDOARTROSIS],TRASTORNOS DE LA CONTINUIDAD DEL HUESO,1,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,FALTA DE CONSOLIDACIÓN DE FRACTURA [SEUDOARTROSIS],TRASTORNOS DE LA CONTINUIDAD DEL HUESO,1,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"FRACTURA PATOLÓGICA, NO CLASIFICADA EN OTRA PARTE",TRASTORNOS DE LA CONTINUIDAD DEL HUESO,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,DISPLASIA FIBROSA (MONOSTÓTICA),OTROS TRASTORNOS DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS,2,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTROS TRASTORNOS ESPECIFICADOS DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS,OTROS TRASTORNOS DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS,3,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTROS TRASTORNOS ESPECIFICADOS DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS,OTROS TRASTORNOS DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS,1,DE 60 A 64 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS, NO ESPECIFICADO ",OTROS TRASTORNOS DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS,2,DE 60 A 64 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS, NO ESPECIFICADO ",OTROS TRASTORNOS DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS,1,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS, NO ESPECIFICADO ",OTROS TRASTORNOS DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS,2,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS, NO ESPECIFICADO ",OTROS TRASTORNOS DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS,2,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS, NO ESPECIFICADO ",OTROS TRASTORNOS DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS,1,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS, NO ESPECIFICADO ",OTROS TRASTORNOS DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS, NO ESPECIFICADO ",OTROS TRASTORNOS DE LA DENSIDAD Y DE LA ESTRUCTURA ÓSEAS,1,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OSTEOMIELITIS CRÓNICA CON DRENAJE DEL SENO,OSTEOMIELITIS ,1,DE 30 A 34 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"OSTEOMIELITIS, NO ESPECIFICADA",OSTEOMIELITIS ,2,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"OSTEOMIELITIS, NO ESPECIFICADA",OSTEOMIELITIS ,1,DE 50 A 54 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"OSTEOMIELITIS, NO ESPECIFICADA",OSTEOMIELITIS ,3,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"OSTEOMIELITIS, NO ESPECIFICADA",OSTEOMIELITIS ,1,DE 25 A 29 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"OSTEOMIELITIS, NO ESPECIFICADA",OSTEOMIELITIS ,1,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"OSTEOMIELITIS, NO ESPECIFICADA",OSTEOMIELITIS ,1,DE 60 A 64 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OSTEONECROSIS DEBIDA A TRAUMATISMO PREVIO,OSTEONECROSIS,1,DE 35 A 39 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,DESLIZAMIENTO DE LA EPÍFISIS FEMORAL SUPERIOR (NO TRAUMÁTICO),OTRAS OSTEOCONDROPATÍAS,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD DE KIENB”CK DEL ADULTO,OTRAS OSTEOCONDROPATÍAS,1,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OSTEOCONDRITIS DISECANTE,OTRAS OSTEOCONDROPATÍAS,1,DE 20 A 24 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"OSTEOCONDROPATÍA, NO ESPECIFICADA",OTRAS OSTEOCONDROPATÍAS,1,DE 60 A 64 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,SÍNDROME DE LA ARTICULACIÓN CONDROCOSTAL [TIETZE],OTROS TRASTORNOS DEL CARTÍLAGO,1,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,CONDROMALACIA,OTROS TRASTORNOS DEL CARTÍLAGO,1,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTROS TRASTORNOS ESPECIFICADOS DEL CARTÍLAGO,OTROS TRASTORNOS DEL CARTÍLAGO,1,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTROS TRASTORNOS ESPECIFICADOS DEL CARTÍLAGO,OTROS TRASTORNOS DEL CARTÍLAGO,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTROS TRASTORNOS ESPECIFICADOS DEL CARTÍLAGO,OTROS TRASTORNOS DEL CARTÍLAGO,1,DE 20 A 24 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,DEFORMIDAD ADQUIRIDA DE LA NARIZ,OTRAS DEFORMIDADES ADQUIRIDAS DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO CONJUNTIVO,1,DE 25 A 29 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,DEFORMIDAD ADQUIRIDA DE LA NARIZ,OTRAS DEFORMIDADES ADQUIRIDAS DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO CONJUNTIVO,1,DE 15 A 19 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,DEFORMIDAD ADQUIRIDA DE LA NARIZ,OTRAS DEFORMIDADES ADQUIRIDAS DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO CONJUNTIVO,2,DE 25 A 29 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,DEFORMIDAD ADQUIRIDA DE LA NARIZ,OTRAS DEFORMIDADES ADQUIRIDAS DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO CONJUNTIVO,1,DE 40 A 44 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,DEFORMIDAD ADQUIRIDA DE LA NARIZ,OTRAS DEFORMIDADES ADQUIRIDAS DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO CONJUNTIVO,1,DE 35 A 39 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,DEFORMIDAD ADQUIRIDA DE LA NARIZ,OTRAS DEFORMIDADES ADQUIRIDAS DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO CONJUNTIVO,2,DE 30 A 34 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,DEFORMIDAD ADQUIRIDA DE LA NARIZ,OTRAS DEFORMIDADES ADQUIRIDAS DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO CONJUNTIVO,2,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,SEUDOARTROSIS CONSECUTIVA A FUSIÓN O ARTRODESIS,"TRASTORNOS OSTEOMUSCULARES CONSECUTIVOS A PROCEDIMIENTOS, NO CLASIFICADOS EN OTRA PARTE",1,DE 30 A 34 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"SÍNDROME POSTLAMINECTOMÍA, NO CLASIFICADO EN OTRA PARTE","TRASTORNOS OSTEOMUSCULARES CONSECUTIVOS A PROCEDIMIENTOS, NO CLASIFICADOS EN OTRA PARTE",1,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ESTENOSIS DEL CANAL NEURAL POR DISCO INTERVERTEBRAL ,"LESIONES BIOMECÁNICAS, NO CLASIFICADAS EN OTRA PARTE",1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"SÍNDROME NEFRÓTICO, LESIONES GLOMERULARES FOCALES Y SEGMENTARIAS",SÍNDROME NEFRÓTICO,1,DE 20 A 24 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"SÍNDROME NEFRÓTICO, LESIONES GLOMERULARES FOCALES Y SEGMENTARIAS",SÍNDROME NEFRÓTICO,1,DE 25 A 29 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"SÍNDROME NEFRÓTICO, GLOMERULONEFRITIS MEMBRANOSA DIFUSA",SÍNDROME NEFRÓTICO,1,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"SÍNDROME NEFRÓTICO, GLOMERULONEFRITIS MEMBRANOSA DIFUSA",SÍNDROME NEFRÓTICO,1,DE 50 A 54 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"SÍNDROME NEFRÓTICO, GLOMERULONEFRITIS MEMBRANOSA DIFUSA",SÍNDROME NEFRÓTICO,1,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,NEFRITIS TUBULOINTERSTICIAL AGUDA,NEFRITIS TUBULOINTERSTICIAL AGUDA,1,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,HIDRONEFROSIS CON OBSTRUCCIÓN DE LA UNIÓN URÉTERO-PÉLVICA,UROPATÍA OBSTRUCTIVA Y POR REFLUJO,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS HIDRONEFROSIS Y LAS NO ESPECIFICADAS,UROPATÍA OBSTRUCTIVA Y POR REFLUJO,3,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS HIDRONEFROSIS Y LAS NO ESPECIFICADAS,UROPATÍA OBSTRUCTIVA Y POR REFLUJO,1,DE 60 A 64 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS HIDRONEFROSIS Y LAS NO ESPECIFICADAS,UROPATÍA OBSTRUCTIVA Y POR REFLUJO,1,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS HIDRONEFROSIS Y LAS NO ESPECIFICADAS,UROPATÍA OBSTRUCTIVA Y POR REFLUJO,1,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS HIDRONEFROSIS Y LAS NO ESPECIFICADAS,UROPATÍA OBSTRUCTIVA Y POR REFLUJO,1,DE 35 A 39 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS HIDRONEFROSIS Y LAS NO ESPECIFICADAS,UROPATÍA OBSTRUCTIVA Y POR REFLUJO,3,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS HIDRONEFROSIS Y LAS NO ESPECIFICADAS,UROPATÍA OBSTRUCTIVA Y POR REFLUJO,1,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS HIDRONEFROSIS Y LAS NO ESPECIFICADAS,UROPATÍA OBSTRUCTIVA Y POR REFLUJO,1,DE 15 A 19 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS HIDRONEFROSIS Y LAS NO ESPECIFICADAS,UROPATÍA OBSTRUCTIVA Y POR REFLUJO,2,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS HIDRONEFROSIS Y LAS NO ESPECIFICADAS,UROPATÍA OBSTRUCTIVA Y POR REFLUJO,1,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,PIONEFROSIS,UROPATÍA OBSTRUCTIVA Y POR REFLUJO,1,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS UROPATÍAS OBSTRUCTIVAS Y POR REFLUJO,UROPATÍA OBSTRUCTIVA Y POR REFLUJO,1,DE 30 A 34 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS UROPATÍAS OBSTRUCTIVAS Y POR REFLUJO,UROPATÍA OBSTRUCTIVA Y POR REFLUJO,1,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"UROPATÍA OBSTRUCTIVA Y POR REFLUJO, SIN OTRA ESPECIFICACIÓN",UROPATÍA OBSTRUCTIVA Y POR REFLUJO,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"UROPATÍA OBSTRUCTIVA Y POR REFLUJO, SIN OTRA ESPECIFICACIÓN",UROPATÍA OBSTRUCTIVA Y POR REFLUJO,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TRASTORNOS RENALES TUBULOINTERSTICIALES EN ENFERMEDADES DEL TEJIDO CONJUNTIVO,TRASTORNOS RENALES TUBULOINTERSTICIALES EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,INSUFICIENCIA RENAL AGUDA CON NECROSIS CORTICAL AGUDA,INSUFICIENCIA RENAL AGUDA,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 2,INSUFICIENCIA RENAL CRÓNICA,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 2,INSUFICIENCIA RENAL CRÓNICA,1,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 3,INSUFICIENCIA RENAL CRÓNICA,1,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 3,INSUFICIENCIA RENAL CRÓNICA,9,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 3,INSUFICIENCIA RENAL CRÓNICA,2,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 3,INSUFICIENCIA RENAL CRÓNICA,1,DE 25 A 29 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 3,INSUFICIENCIA RENAL CRÓNICA,1,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 4,INSUFICIENCIA RENAL CRÓNICA,1,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 4,INSUFICIENCIA RENAL CRÓNICA,4,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 4,INSUFICIENCIA RENAL CRÓNICA,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,3,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,5,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,3,DE 60 A 64 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,2,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,2,DE 35 A 39 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,1,DE 30 A 34 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,2,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,1,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,5,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,2,DE 60 A 64 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,1,DE 20 A 24 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,3,DE 25 A 29 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,3,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,1,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,3,DE 25 A 29 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,1,DE 20 A 24 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD RENAL CRÓNICA ESTADIO 5,INSUFICIENCIA RENAL CRÓNICA,1,DE 35 A 39 AÑOS,MASCULINO
